incident_date,incident_number,cad_number,alarm_date_time,unit_clear_date_time,street_address,apt_suite_number,neighborhood,incident_type_id,incident_type_desc,alarms,suppression_app_count,suppression_per_count,ems_app_count,ems_per_count,other_app_count,other_per_count,incident_closed,location
02/22/2015,95,15053095,02/22/2015 11:33:00 AM,02/22/2015 12:39:00 PM,101 5TH ST,,C. B. D. /,522,Water or steam leak,0,4,13,0,0,0,0,1,"CINC 45202
(39.107972, -84.506386)"
07/23/2015,66,15204066,07/23/2015 10:02:00 AM,07/23/2015 10:11:00 AM,1682 TOWERWOODS DR,,COLLEGE  H,735,Alarm system sounded due to malfunction,0,3,9,0,,0,0,1,"CINC 45224
(39.204304, -84.535924)"
05/05/2015,227,15125227,05/05/2015 11:11:00 PM,05/05/2015 11:41:00 PM,7084 GLENMEADOW LN,B,BONDHILL  ,113,"Cooking fire, confined to container",0,11,33,1,1,0,0,1,"CINC 45237
(39.190463, -84.456023)"
02/07/2015,14,15038014,02/07/2015 01:37:00 AM,02/07/2015 02:03:00 AM,3211 VIENNA WOODS DR,11,WESTWOOD  ,746,"Carbon monoxide detector activation, no CO",0,2,8,0,,0,0,1,"CINC 45211
(39.155126, -84.60052)"
07/18/2015,219,15199219,07/18/2015 08:45:00 PM,07/18/2015 08:58:00 PM,119 COURT ST,,C. B. D. /,730,"System malfunction, other",0,3,9,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
08/23/2015,48,15235048,08/23/2015 05:17:00 AM,08/23/2015 05:41:00 AM,707 KING DR,,CLIFTON/UN,353,Removal of victim(s) from stalled elevator,0,2,8,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
10/08/2015,85,15281085,10/08/2015 11:14:00 AM,10/08/2015 11:25:00 AM,1715 MCMILLAN ST,,EAST WALNU,743,"Smoke detector activation, no fire - unintentional",0,2,8,0,0,0,0,1,"CINC 45206
(39.127505, -84.48677)"
07/19/2015,39,15200039,07/19/2015 01:47:00 AM,07/19/2015 02:01:00 AM,901 FINDLAY ST,,WEST  END ,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45214
(39.121323, -84.540297)"
08/20/2015,16,15232016,08/20/2015 02:49:00 AM,08/20/2015 03:21:00 AM,617 VINE ST,,C. B. D. /,731,Sprinkler activation due to malfunction,0,2,8,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
04/06/2015,106,15096106,04/06/2015 02:08:00 PM,04/06/2015 02:21:00 PM,2980 MCMICKEN AV,2,CLIFTON/UN,424,Carbon monoxide incident,0,3,9,0,,0,0,1,"CINC 45219
(39.127363, -84.51253)"
09/02/2015,43,15245043,09/02/2015 07:48:00 AM,09/02/2015 07:57:00 AM,511 WALNUT ST,,C. B. D. /,743,"Smoke detector activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
01/03/2015,104,15003104,01/03/2015 02:32:00 PM,01/03/2015 02:47:00 PM,0 ESTE AV,,CARTHAGE  ,651,"Smoke scare, odor of smoke",0,2,8,0,,0,0,1,"CINC 45237
(39.190463, -84.456023)"
09/06/2015,96,15249096,09/06/2015 12:19:00 PM,09/06/2015 12:35:00 PM,960 GRAND AV,214,EAST PRICE,331,"Lock-in (if lock out , use 511 )",0,1,4,0,,0,0,1,"CINC 45204
(39.095001, -84.574485)"
05/26/2015,24,15146024,05/26/2015 07:26:00 AM,05/26/2015 07:35:00 AM,1199 EDISON DR,,BONDHILL  ,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45209
(39.152763, -84.428901)"
10/01/2015,118,15274118,10/01/2015 02:34:00 PM,10/01/2015 03:04:00 PM,1004 CHAPEL ST,208,WALNUT HIL,113,"Cooking fire, confined to container",0,11,33,1,1,0,0,1,"CINC 45209
(39.152763, -84.428901)"
10/16/2015,123,15289123,10/16/2015 03:27:00 PM,10/16/2015 04:00:00 PM,0 EGGLESTON AV,,C. B. D. /,400,"Hazardous condition, other",0,1,4,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
07/21/2015,132,15202132,07/21/2015 04:26:00 PM,07/21/2015 04:33:00 PM,6815 VINE ST,,CARTHAGE  ,500,"Service Call, other",0,1,4,0,,0,0,1,"CINC 45216
(39.200355, -84.478118)"
07/04/2015,58,15185058,07/04/2015 11:20:00 AM,07/04/2015 11:29:00 AM,3700 READING RD,910,NORTH AVON,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45232
(39.179381, -84.514335)"
06/13/2015,15,15164015,06/13/2015 01:57:00 AM,06/13/2015 02:11:00 AM,1705 HARRISON AV,,SOUTH  FAI,324,Motor vehicle accident with no injuries.,0,1,4,0,,0,0,1,"CINC 45214
(39.121323, -84.540297)"
02/10/2015,109,15041109,02/10/2015 02:30:00 PM,02/10/2015 02:37:00 PM,4900 BABSON PL,,MADISONVIL,710,"Malicious, mischievous false call, other",0,2,8,0,,0,0,1,"CINC 45227
(39.153655, -84.38708)"
06/27/2015,2,15178002,06/27/2015 12:11:00 AM,06/27/2015 12:18:00 AM,38 FOUNTAIN SQUARE PL,,C. B. D. /,730,"System malfunction, other",0,1,4,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
08/20/2015,130,15232130,08/20/2015 04:31:00 PM,08/20/2015 04:55:00 PM,3504 READING RD,,AVONDALE  ,511,Lock-out,0,1,4,0,,0,0,1,"CINC 45229
(39.150081, -84.488259)"
07/13/2015,166,15194166,07/13/2015 02:58:00 PM,07/13/2015 03:11:00 PM,105 4TH ST,,C. B. D. /,324,Motor vehicle accident with no injuries.,0,3,12,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
09/11/2015,31,15254031,09/11/2015 06:15:00 AM,09/11/2015 06:33:00 AM,4050 BEECHWOOD AV,,NORTH AVON,733,Smoke detector activation due to malfunction,0,2,8,0,,0,0,1,"CINC 45229
(39.150081, -84.488259)"
02/26/2015,183,15057183,02/26/2015 08:07:00 PM,02/26/2015 08:26:00 PM,1704 CEDAR AV,,COLLEGE  H,651,"Smoke scare, odor of smoke",0,5,18,0,0,0,0,1,"CINC 45224
(39.204304, -84.535924)"
02/23/2015,60,15054060,02/23/2015 09:20:00 AM,02/23/2015 09:28:00 AM,2 TAFT ROAD LN,,EAST WALNU,911,Citizen complaint,0,1,4,0,,0,0,1,"CINC 45206
(39.127505, -84.48677)"
10/24/2015,147,15297147,10/24/2015 04:47:00 PM,10/24/2015 05:23:00 PM,19 GARFIELD PL,,C. B. D. /,735,Alarm system sounded due to malfunction,0,2,8,0,0,0,0,1,"CINC 45202
(39.107972, -84.506386)"
04/17/2015,2,15107002,04/17/2015 12:02:00 AM,04/17/2015 12:34:00 AM,7610 READING RD,313,ROSELAWN  ,651,"Smoke scare, odor of smoke",0,3,12,0,0,0,0,1,"CINC 45237
(39.190463, -84.456023)"
05/31/2015,134,15151134,05/31/2015 06:47:00 PM,05/31/2015 07:08:00 PM,3754 READING RD,,NORTH AVON,111,Fire - Building,0,11,33,0,0,0,0,1,"CINC 45229
(39.150081, -84.488259)"
01/18/2015,49,15018049,01/18/2015 09:46:00 AM,01/18/2015 09:56:00 AM,1103 WINFIELD AV,,WEST PRICE,331,"Lock-in (if lock out , use 511 )",0,1,4,0,,0,0,1,"CINC 45205
(39.109911, -84.575797)"
08/31/2015,121,15243121,08/31/2015 02:51:00 PM,08/31/2015 03:02:00 PM,5163 WILLNET DR,,WEST PRICE,730,"System malfunction, other",0,1,4,0,,0,0,1,"CINC 45238
(39.111266, -84.610187)"
02/12/2015,8,15043008,02/12/2015 01:43:00 AM,02/12/2015 01:55:00 AM,4686 KIRBY AV,,NORTHSIDE ,500,"Service Call, other",0,3,9,0,,0,0,1,"CINC 45223
(39.165238, -84.547839)"
05/22/2015,90,15142090,05/22/2015 01:11:00 PM,05/22/2015 01:47:00 PM,1285 RUTLEDGE AV,,WEST PRICE,111,Fire - Building,1,12,35,1,1,0,0,1,"CINC 45205
(39.109911, -84.575797)"
06/09/2015,151,15160151,06/09/2015 03:45:00 PM,06/09/2015 04:04:00 PM,0 GREEN ST,,OVER-THE-R,551,Assist police or other governmental agency,0,1,4,0,,0,0,1,"CINC 45210
(35.263302, -118.035301)"
03/07/2015,97,15066097,03/07/2015 11:25:00 AM,03/07/2015 11:43:00 AM,1920 WESTMONT LN,1306,WEST PRICE,500,"Service Call, other",0,3,9,0,,0,0,1,"CINC 45204
(39.095001, -84.574485)"
08/29/2015,167,15241167,08/29/2015 04:07:00 PM,08/29/2015 05:53:00 PM,2504 BEECHMONT AV,19,MT.  WASHI,400,"Hazardous condition, other",0,1,4,0,0,0,0,1,"CINC 45202
(39.107972, -84.506386)"
09/22/2015,147,15265147,09/22/2015 03:41:00 PM,09/22/2015 03:52:00 PM,270 SOUTHERN AV,,MOUNT  AUB,710,"Malicious, mischievous false call, other",0,2,8,0,,0,0,1,"CINC 45219
(39.127363, -84.51253)"
02/17/2015,217,15048217,02/17/2015 11:20:00 PM,02/17/2015 11:38:00 PM,4205 WATTERSON ST,,MADISONVIL,412,Gas leak (natural gas or LPG),0,2,8,0,,0,0,1,"CINC 45227
(39.153655, -84.38708)"
05/31/2015,49,15151049,05/31/2015 08:13:00 AM,05/31/2015 08:34:00 AM,2926 PARK AV,,WALNUT HIL,721,Bomb scare - no bomb,0,5,15,1,1,0,0,1,"CINC 45206
(39.127505, -84.48677)"
03/28/2015,55,15087055,03/28/2015 11:14:00 AM,03/28/2015 11:31:00 AM,4406 RIVER RD,,RIVERSIDE ,911,Citizen complaint,0,1,4,0,,0,0,1,"CINC 45223
(39.165238, -84.547839)"
10/11/2015,5,15284005,10/11/2015 12:14:00 AM,10/11/2015 12:23:00 AM,225 FOSDICK ST,,CORRYVILLE,743,"Smoke detector activation, no fire - unintentional",0,3,9,0,,0,0,1,"CINC 45219
(39.127363, -84.51253)"
04/19/2015,45,15109045,04/19/2015 06:46:00 AM,04/19/2015 07:04:00 AM,2825 CAMPUS WY UC ,,CLIFTON/UN,745,"Alarm system activation, no fire - unintentional",0,3,9,0,,0,0,1,"CINC 45221
(39.131505, -84.516446)"
06/18/2015,86,15169086,06/18/2015 01:38:00 PM,06/18/2015 01:54:00 PM,2553 NORTH BEND RD,1,MOUNT AIRY,113,"Cooking fire, confined to container",0,13,41,1,1,0,0,1,"CINC 45239
(39.206779, -84.579207)"
05/10/2015,176,15130176,05/10/2015 05:27:00 PM,05/10/2015 06:05:00 PM,3821 PRESIDENT DR,B,FAY APARTM,424,Carbon monoxide incident,0,1,4,0,,0,0,1,"CINC 45214
(39.121323, -84.540297)"
05/05/2015,122,15125122,05/05/2015 01:08:00 PM,05/05/2015 01:15:00 PM,7324 PADDOCK RD,,CARTHAGE  ,745,"Alarm system activation, no fire - unintentional",0,3,12,0,,0,0,1,"CINC 45237
(39.190463, -84.456023)"
08/21/2015,173,15233173,08/21/2015 05:55:00 PM,08/21/2015 06:00:00 PM,311 STRAIGHT ST,,FAIRVIEW  ,744,"Detector activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45220
(39.146638, -84.52059)"
04/12/2015,6,15102006,04/12/2015 12:18:00 AM,04/12/2015 12:29:00 AM,344 PURCELL AV,,EAST PRICE,600,"Good intent call, other",0,3,9,0,,0,0,1,"CINC 45204
(39.095001, -84.574485)"
06/15/2015,240,15166240,06/15/2015 10:43:00 PM,06/15/2015 11:09:00 PM,3833 WINDING WY,3,NORTH AVON,600,"Good intent call, other",0,3,9,0,,0,0,1,"CINC 45229
(39.150081, -84.488259)"
07/10/2015,204,15191204,07/10/2015 10:25:00 PM,07/10/2015 10:58:00 PM,118 ANDERSON FERRY RD,131,RIVERSIDE ,733,Smoke detector activation due to malfunction,0,3,9,0,,0,0,1,"CINC 45238
(39.111266, -84.610187)"
06/21/2015,57,15172057,06/21/2015 07:28:00 AM,06/21/2015 07:40:00 AM,2631 Knorr,,SOUTH  FAI,445,"Arcing, shorted electrical equipment",0,1,4,0,,0,0,1,"CINC 45214
(39.121323, -84.540297)"
07/25/2015,148,15206148,07/25/2015 04:19:00 PM,07/25/2015 04:34:00 PM,2880 CENTRAL PY ,,CLIFTON/UN,151,"Outside rubbish, trash or waste fire",0,1,4,0,,0,0,1,"CINC 45225
(39.140894, -84.548627)"
04/28/2015,26,15118026,04/28/2015 07:04:00 AM,04/28/2015 07:23:00 AM,0  I75 NO I74,,CAMP  WASH,460,"Accident, potential accident, other",0,2,8,0,,0,0,1,"CINC 45220
(39.146638, -84.52059)"
08/02/2015,48,15214048,08/02/2015 07:13:00 AM,08/02/2015 07:29:00 AM,0 BEEKMAN ST,,SOUTH  FAI,324,Motor vehicle accident with no injuries.,0,2,8,0,,0,0,1,"CINC 45214
(39.121323, -84.540297)"
06/13/2015,193,15164193,06/13/2015 08:13:00 PM,06/13/2015 08:38:00 PM,2953 MIGNON AV,,WESTWOOD  ,131,Passenger vehicle fire,0,1,4,0,,0,0,1,"CINC 45211
(39.155126, -84.60052)"
10/28/2015,43,15301043,10/28/2015 05:57:00 AM,10/28/2015 06:14:00 AM,735 TUSCULUM AV,,COLUMBIA /,444,Power line down,0,1,4,0,,0,0,1,"CINC 45226
(39.115846, -84.428567)"
02/17/2015,49,15048049,02/17/2015 08:32:00 AM,02/17/2015 08:52:00 AM,2127 POGUE AV,,O'BRYONVIL,651,"Smoke scare, odor of smoke",0,3,12,0,,0,0,1,"CINC 45206
(39.127505, -84.48677)"
10/19/2015,202,15292202,10/19/2015 11:03:00 PM,10/19/2015 11:08:00 PM,600 VINE ST,,C. B. D. /,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
05/29/2015,95,15149095,05/29/2015 11:52:00 AM,05/29/2015 12:01:00 PM,2348 GRANDIN RD,,HYDE PARK ,744,"Detector activation, no fire - unintentional",0,1,4,0,0,0,0,1,"CINC 45206
(39.127505, -84.48677)"
06/14/2015,8,15165008,06/14/2015 01:05:00 AM,06/14/2015 01:22:00 AM,758 RIDGEWAY AV,20,AVONDALE  ,551,Assist police or other governmental agency,0,1,4,0,0,0,0,1,"CINC 45229
(39.150081, -84.488259)"
03/03/2015,40,15062040,03/03/2015 07:47:00 AM,03/03/2015 07:49:00 AM,2940 HIGHLAND DR,,PLEASANT R,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45212
(39.162563, -84.452694)"
02/14/2015,131,15045131,02/14/2015 05:03:00 PM,02/14/2015 05:32:00 PM,1860 QUEEN CITY AV,,SOUTH  FAI,733,Smoke detector activation due to malfunction,0,2,8,0,,0,0,1,"CINC 45214
(39.121323, -84.540297)"
09/22/2015,84,15265084,09/22/2015 10:38:00 AM,09/22/2015 11:08:00 AM,330 FOREST AV,,AVONDALE  ,353,Removal of victim(s) from stalled elevator,0,2,8,0,,0,0,1,"CINC 45229
(39.150081, -84.488259)"
10/30/2015,8,15303008,10/30/2015 12:50:00 AM,10/30/2015 01:14:00 AM,7138 EASTLAWN DR,1,ROSELAWN  ,520,"Water problem, other",0,1,4,0,,0,0,1,"CINC 45237
(39.190463, -84.456023)"
03/01/2015,142,15060142,03/01/2015 04:17:00 PM,03/01/2015 04:32:00 PM,1309 MAIN ST,,OVER-THE-R,911,Citizen complaint,0,1,4,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
09/06/2015,64,15249064,09/06/2015 10:02:00 AM,09/06/2015 10:23:00 AM,717 CHESTNUT ST,,WEST  END ,111,Fire - Building,0,12,37,1,1,0,0,1,"CINC 45214
(39.121323, -84.540297)"
04/17/2015,209,15107209,04/17/2015 08:13:00 PM,04/17/2015 08:32:00 PM,1886 QUEEN CITY AV,,SOUTH  FAI,412,Gas leak (natural gas or LPG),0,1,4,0,0,0,0,1,"CINC 45211
(39.155126, -84.60052)"
04/19/2015,182,15109182,04/19/2015 10:06:00 PM,04/19/2015 10:20:00 PM,1300 VINE ST,,OVER-THE-R,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
04/06/2015,96,15096096,04/06/2015 01:16:00 PM,04/06/2015 01:23:00 PM,3086 MADISON RD,,OAKLEY    ,140,"Natural vegetation fire, other",0,1,4,0,,0,0,1,"CINC 45209
(39.152763, -84.428901)"
05/18/2015,64,15138064,05/18/2015 09:27:00 AM,05/18/2015 09:45:00 AM,1768 ESMONDE ST,,SOUTH  FAI,444,Power line down,0,2,8,0,,0,0,1,"CINC 45214
(39.121323, -84.540297)"
10/09/2015,196,15282196,10/09/2015 09:06:00 PM,10/09/2015 09:19:00 PM,1578 CREST HILL AV,,ROSELAWN  ,151,"Outside rubbish, trash or waste fire",0,1,4,0,,0,0,1,"CINC 45237
(39.190463, -84.456023)"
08/25/2015,156,15237156,08/25/2015 04:47:00 PM,08/25/2015 05:38:00 PM,3002 BROOKLINE DR,,CLIFTON   ,463,"Vehicle accident, general cleanup",0,2,6,0,,0,0,1,"CINC 45220
(39.146638, -84.52059)"
09/15/2015,168,15258168,09/15/2015 07:04:00 PM,09/15/2015 07:11:00 PM,0 WHV ,,CAMP  WASH,653,"Smoke from barbecue, tar kettle",0,1,4,0,,0,0,1,"CINC 45214
(39.121323, -84.540297)"
05/09/2015,85,15129085,05/09/2015 11:22:00 AM,05/09/2015 11:35:00 AM,0 BUTLER ST,,C. B. D. /,553,Public service,0,1,4,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
09/06/2015,60,15249060,09/06/2015 09:01:00 AM,09/06/2015 09:15:00 AM,500 KING DR,,CLIFTON/UN,445,"Arcing, shorted electrical equipment",0,1,4,0,0,0,0,1,"CINC 45219
(39.127363, -84.51253)"
06/17/2015,228,15168228,06/17/2015 08:14:00 PM,06/17/2015 08:20:00 PM,3501 BURNET AV,,AVONDALE  ,730,"System malfunction, other",0,1,4,0,,0,0,1,"CINC 45229
(39.150081, -84.488259)"
05/04/2015,112,15124112,05/04/2015 02:09:00 PM,05/04/2015 03:02:00 PM,2574 LINDEN ST,,NORTH FAIR,412,Gas leak (natural gas or LPG),0,2,8,0,0,0,0,1,"CINC 45211
(39.155126, -84.60052)"
03/15/2015,16,15074016,03/15/2015 02:01:00 AM,03/15/2015 05:06:00 AM,1012 BURTON AV,16,NORTH AVON,111,Fire - Building,3,24,69,1,2,0,0,1,"CINC 45229
(39.150081, -84.488259)"
10/15/2015,48,15288048,10/15/2015 09:34:00 AM,10/15/2015 09:39:00 AM,1798 QUEEN CITY AV,,SOUTH  FAI,622,No incident found on arrival at dispatch address,0,1,4,0,,0,0,1,"CINC 45214
(39.121323, -84.540297)"
03/21/2015,44,15080044,03/21/2015 08:10:00 AM,03/21/2015 08:31:00 AM,1652 SUMMIT RD,2,ROSELAWN  ,331,"Lock-in (if lock out , use 511 )",0,1,4,0,,0,0,1,"CINC 45237
(39.190463, -84.456023)"
01/04/2015,109,15004109,01/04/2015 04:59:00 PM,01/04/2015 05:14:00 PM,5343 HAMILTON AV,,COLLEGE  H,651,"Smoke scare, odor of smoke",0,11,36,1,2,0,0,1,"CINC 45224
(39.204304, -84.535924)"
01/26/2015,25,15026025,01/26/2015 04:48:00 AM,01/26/2015 05:07:00 AM,3308 JEFFERSON AV,,CLIFTON   ,500,"Service Call, other",0,1,4,0,,0,0,1,"CINC 45219
(39.127363, -84.51253)"
06/20/2015,157,15171157,06/20/2015 05:01:00 PM,06/20/2015 06:45:00 PM,4601 KELLOG AV,,EAST  END ,365,Watercraft rescue,0,12,40,1,1,1,2,1,"CINC 45226
(39.115846, -84.428567)"
01/31/2015,62,15031062,01/31/2015 12:01:00 PM,01/31/2015 12:15:00 PM,2556 KIPLING AV,,MOUNT AIRY,400,"Hazardous condition, other",0,2,8,0,,0,0,1,"CINC 45239
(39.206779, -84.579207)"
06/07/2015,14,15158014,06/07/2015 12:53:00 AM,06/07/2015 01:34:00 AM,2872 MONTANA AV,28,WESTWOOD  ,520,"Water problem, other",0,1,4,0,,0,0,1,"CINC 45211
(39.155126, -84.60052)"
05/17/2015,71,15137071,05/17/2015 09:57:00 AM,05/17/2015 11:02:00 AM,325 MCMICKEN AV,,OVER-THE-R,461,Building or structure weakened or collapsed,0,3,12,0,,0,0,1,"CINC 45214
(39.121323, -84.540297)"
02/19/2015,191,15050191,02/19/2015 07:36:00 PM,02/19/2015 07:51:00 PM,224 ROCKDALE AV,1,AVONDALE  ,520,"Water problem, other",0,1,4,0,,0,0,1,"CINC 45229
(39.150081, -84.488259)"
02/21/2015,145,15052145,02/21/2015 03:19:00 PM,02/21/2015 03:27:00 PM,0 BRISTOL LN,,PADDOCK  H,700,"False alarm or false call, other",0,1,4,0,,0,0,1,"CINC 45237
(39.190463, -84.456023)"
10/24/2015,216,15297216,10/24/2015 10:56:00 PM,10/24/2015 11:05:00 PM,4117 34TH AV,,OAKLEY    ,743,"Smoke detector activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45209
(39.152763, -84.428901)"
03/19/2015,166,15078166,03/19/2015 07:30:00 PM,03/19/2015 07:41:00 PM,0 6TH ST,,C. B. D. /,745,"Alarm system activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
10/03/2015,191,15276191,10/03/2015 07:45:00 PM,10/03/2015 08:16:00 PM,6385 CENTER HILL AV,,COLLEGE  H,651,"Smoke scare, odor of smoke",0,3,12,0,,0,0,1,"CINC 45224
(39.204304, -84.535924)"
02/19/2015,171,15050171,02/19/2015 06:08:00 PM,02/19/2015 06:15:00 PM,1668 TOWERWOODS DR,,COLLEGE  H,745,"Alarm system activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45224
(39.204304, -84.535924)"
03/04/2015,176,15063176,03/04/2015 08:41:00 PM,03/04/2015 09:01:00 PM,1254 QUEBEC RD,,EAST PRICE,552,Police matter,0,3,12,0,,0,0,1,"CINC 45204
(39.095001, -84.574485)"
06/18/2015,48,15169048,06/18/2015 08:59:00 AM,06/18/2015 09:00:00 AM,310 LILIENTHAL ST,,RIVERSIDE ,745,"Alarm system activation, no fire - unintentional",0,1,4,0,,0,0,1,"CINC 45204
(39.095001, -84.574485)"
02/25/2015,184,15056184,02/25/2015 11:09:00 PM,02/25/2015 11:15:00 PM,3640 READING RD,,NORTH AVON,511,Lock-out,0,1,4,0,,0,0,1,"CINC 45229
(39.150081, -84.488259)"
03/06/2015,174,15065174,03/06/2015 09:06:00 PM,03/06/2015 09:22:00 PM,750 GRAND AV,ELE,EAST PRICE,622,No incident found on arrival at dispatch address,0,2,8,0,,0,0,1,"CINC 45204
(39.095001, -84.574485)"
02/24/2015,215,15055215,02/24/2015 08:48:00 PM,02/24/2015 09:03:00 PM,2249 BEECHMONT AV,,MT.  WASHI,300,"Rescue, EMS incident, other",0,1,4,0,,0,0,1,"CINC 45206
(39.127505, -84.48677)"
03/28/2015,62,15087062,03/28/2015 12:11:00 PM,03/28/2015 12:20:00 PM,1722 LARCH AV,,COLLEGE  H,743,"Smoke detector activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45224
(39.204304, -84.535924)"
03/08/2015,102,15067102,03/08/2015 01:54:00 PM,03/08/2015 02:04:00 PM,1286 QUEBEC RD,2,EAST PRICE,600,"Good intent call, other",0,3,12,0,,0,0,1,"CINC 45205
(39.109911, -84.575797)"
02/24/2015,122,15055122,02/24/2015 01:34:00 PM,02/24/2015 01:51:00 PM,120 8TH ST,,C. B. D. /,600,"Good intent call, other",0,3,9,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
06/30/2015,129,15181129,06/30/2015 02:38:00 PM,06/30/2015 02:51:00 PM,655 EDEN PARK DR,,WALNUT HIL,730,"System malfunction, other",0,3,12,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
10/11/2015,190,15284190,10/11/2015 08:18:00 PM,10/11/2015 08:29:00 PM,3629 ALLVIEW CR ,,WESTWOOD  ,113,"Cooking fire, confined to container",0,11,33,1,1,0,0,1,"CINC 45238
(39.111266, -84.610187)"
04/08/2015,216,15098216,04/08/2015 11:50:00 PM,04/09/2015 12:19:00 AM,1 4TH ST,,C. B. D. /,735,Alarm system sounded due to malfunction,0,1,4,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
06/18/2015,186,15169186,06/18/2015 08:34:00 PM,06/18/2015 08:50:00 PM,310 CULVERT ST,,C. B. D. /,700,"False alarm or false call, other",0,2,8,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
08/01/2015,157,15213157,08/01/2015 05:58:00 PM,08/01/2015 06:06:00 PM,401 4TH ST,,C. B. D. /,745,"Alarm system activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
04/13/2015,252,15103252,04/13/2015 11:54:00 PM,04/14/2015 12:02:00 AM,520 VINE ST,,C. B. D. /,353,Removal of victim(s) from stalled elevator,0,2,8,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
09/22/2015,217,15265217,09/22/2015 08:56:00 PM,09/22/2015 09:08:00 PM,151 GOODMAN ST UC ,,CORRYVILLE,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45219
(39.127363, -84.51253)"
09/05/2015,16,15248016,09/05/2015 01:59:00 AM,09/05/2015 02:06:00 AM,3015 HACKBERRY ST,,EVANSTON  ,733,Smoke detector activation due to malfunction,0,2,8,0,,0,0,1,"CINC 45207
(39.142076, -84.470461)"
07/29/2015,240,15210240,07/29/2015 09:35:00 PM,07/29/2015 10:15:00 PM,1621 LINN ST,,WEST  END ,733,Smoke detector activation due to malfunction,0,2,8,0,,0,0,1,"CINC 45214
(39.121323, -84.540297)"
08/19/2015,217,15231217,08/19/2015 07:25:00 PM,08/19/2015 10:17:00 PM,3429 MOULTON AV,,EAST PRICE,111,Fire - Building,1,12,34,1,1,0,0,1,"CINC 45205
(39.109911, -84.575797)"
04/02/2015,203,15092203,04/02/2015 10:47:00 PM,04/02/2015 10:56:00 PM,0 KEMPER LN,,WALNUT HIL,324,Motor vehicle accident with no injuries.,0,2,8,0,0,0,0,1,"CINC 45206
(39.127505, -84.48677)"
01/30/2015,110,15030110,01/30/2015 02:50:00 PM,01/30/2015 03:17:00 PM,6152 HILLSIDE AV,,SAYLER  PA,412,Gas leak (natural gas or LPG),0,3,9,0,,0,0,1,"CINC 45233
(39.117165, -84.666572)"
07/13/2015,91,15194091,07/13/2015 10:38:00 AM,07/13/2015 10:55:00 AM,204 8TH ST,,C. B. D. /,735,Alarm system sounded due to malfunction,0,4,13,0,,0,0,1,"CINC 45202
(39.107972, -84.506386)"
05/29/2015,205,15149205,05/29/2015 09:28:00 PM,05/29/2015 09:32:00 PM,3350 ELLAND AV,,CORRYVILLE,710,"Malicious, mischievous false call, other",0,2,8,0,0,0,0,1,"CINC 45229
(39.150081, -84.488259)"
05/23/2015,213,15143213,05/23/2015 11:01:00 PM,05/23/2015 11:07:00 PM,0 GILBERT AV,,WALNUT HIL,160,"Special outside fire, other",0,1,4,0,,0,0,1,"CINC 45229
(39.150081, -84.488259)"
06/13/2015,164,15164164,06/13/2015 06:07:00 PM,06/13/2015 06:28:00 PM,4600 PADDOCK RD,,BONDHILL  ,131,Passenger vehicle fire,0,2,8,0,,0,0,1,"CINC 45229
(39.150081, -84.488259)"
06/04/2015,160,15155160,06/04/2015 07:01:00 PM,06/04/2015 07:20:00 PM,6000 TOWNEVISTA DR,,COLLEGE  H,353,Removal of victim(s) from stalled elevator,0,2,8,0,,0,0,1,"CINC 45238
(39.111266, -84.610187)"
02/20/2015,207,15051207,02/20/2015 09:58:00 PM,02/20/2015 10:08:00 PM,3176 MAPLELEAF AV,1,PLEASANT R,500,"Service Call, other",0,11,36,2,4,0,0,1,"CINC 45208
(39.135494, -84.434607)"
