"id","street","zipcode","lat","long","walkscore","walkscoredesc","dist","cell_id","lat_cell","long_cell","hood","hood_id","State","County","City","Name","RegionID"
1911,"WILSONIA DR","45205",39.101601,-84.560575,49,"Car-Dependent",0.131506882823267,850023,39.1007493420261,-84.5596032940275,"East Price Hill",273561,"OH","Hamilton","Cincinnati","East Price Hill","273561"
1912,"DAVENPORT AVE","0",39.101511,-84.557708,49,"Car-Dependent",0.187429325517338,840023,39.1007496908275,-84.5573440809007,"East Price Hill",273561,"OH","Hamilton","Cincinnati","East Price Hill","273561"
1913,"MTHOPE AVE","45204",39.102413,-84.558346,49,"Car-Dependent",0.0263000424038849,840024,39.1029996928728,-84.5573440809012,"East Price Hill",273561,"OH","Hamilton","Cincinnati","East Price Hill","273561"
1914,"ENRIGHT AVE","45205",39.10154,-84.574219,19,"Car-Dependent",0.137568706201633,910023,39.1007463336144,-84.5731585721918,"East Price Hill",273561,"OH","Hamilton","Cincinnati","East Price Hill","273561"
1915,"STEINER AVE","45204",39.088542,-84.567201,13,"Car-Dependent",0.100616714037375,880018,39.089498023919,-84.5663809332469,"Sedamsville",203427,"OH","Hamilton","Cincinnati","Sedamsville","203427"
1916,"DELHI AVE","45204",39.089176,-84.568439,42,"Car-Dependent",0.0810875052896621,890018,39.08949750076,-84.5686401462607,"Sedamsville",203427,"OH","Hamilton","Cincinnati","Sedamsville","203427"
1917,"CHATEAU AVE","45204",39.105284,-84.560059,62,"Somewhat Walkable",0.213647424615166,850025,39.1052493461044,-84.559603294029,"East Price Hill",273561,"OH","Hamilton","Cincinnati","East Price Hill","273561"
1921,"TERRY ST","45205",39.104886,-84.51506,99,"Walker's Paradise",0.223106652106044,650025,39.1052480380605,-84.5144190306861,"Central Business District",273189,"OH","Hamilton","Cincinnati","Central Business District","273189"
1922,"OLIVE AVE","45205",39.109343,-84.573431,74,"Very Walkable",0.256088211328399,910027,39.1097463415707,-84.5731585722005,"East Price Hill",273561,"OH","Hamilton","Cincinnati","East Price Hill","273561"
1923,"SETON AVE","45205",39.109065,-84.576632,69,"Somewhat Walkable",0.264166885179839,930027,39.109744989877,-84.5776769979627,"West Price HIll",275981,"OH","Hamilton","Cincinnati","West Price HIll","275981"
1924,"KIRBERT AVE","45205",39.109078,-84.575577,69,"Somewhat Walkable",0.277956138841111,920027,39.1097456875254,-84.5754177851033,"East Price Hill",273561,"OH","Hamilton","Cincinnati","East Price Hill","273561"
1925,"OAKLAND AVE","45205",39.109781,-84.574475,7,"Somewhat Walkable",0.277956138841111,920027,39.1097456875254,-84.5754177851033,"East Price Hill",273561,"OH","Hamilton","Cincinnati","East Price Hill","273561"
1930,"CROSS LN","45206",39.124795,-84.486195,71,"Very Walkable",0.243612845449535,530034,39.1254888985041,-84.4873084773579,"Walnut Hills",204112,"OH","Hamilton","Cincinnati","Walnut Hills","204112"
1937,"WILLIAMHTAFT RD","0",39.122389,-84.519433,86,"Very Walkable",0.123820801918972,670033,39.1232489699246,-84.5189374567798,"CUF",273417,"OH","Hamilton","Cincinnati","CUF","273417"
1940,"VICTORY PW","45206",39.120264,-84.48611,57,"Somewhat Walkable",0.201510452887823,520032,39.1209878482241,-84.4850492649587,"Walnut Hills",204112,"OH","Hamilton","Cincinnati","Walnut Hills","204112"
1945,"GLADSTONE AVE","45202",39.124536,-84.467593,29,"Car-Dependent",0.062576383893974,440033,39.1232279076103,-84.4669755683473,"East End",273544,"OH","Hamilton","Cincinnati","East End","273544"
1959,"FYFFE AVE","45211",39.145151,-84.573528,36,"Car-Dependent",0.280516311155689,910043,39.1457463732763,-84.5731585722355,"East Westwood",273574,"OH","Hamilton","Cincinnati","East Westwood","273574"
1960,"MCHENRY AVE","45211",39.140674,-84.580704,44,"Car-Dependent",0.211391416442229,940041,39.1412442758999,-84.5799362108161,"Westwood",204284,"OH","Hamilton","Cincinnati","Westwood","204284"
1962,"WERON LN","45225",39.147811,-84.558059,18,"Car-Dependent",0.189919340785632,840044,39.1479997336168,-84.5573440809108,"East Westwood",273574,"OH","Hamilton","Cincinnati","East Westwood","273574"
1963,"BALTIMORE AVE","45225",39.148305,-84.562348,26,"Car-Dependent",0.14653109169851,860044,39.1479989921594,-84.5618625071512,"East Westwood",273574,"OH","Hamilton","Cincinnati","East Westwood","273574"
1964,"BROKAW AVE","0",39.123934,-84.519092,91,"Walker's Paradise",0.123820801918972,670033,39.1232489699246,-84.5189374567798,"CUF",273417,"OH","Hamilton","Cincinnati","CUF","273417"
1965,"IROLL AVE","45225",39.15079,-84.563231,3,"Car-Dependent",0.0918909039447326,870045,39.150248558018,-84.5641217202341,"East Westwood",273574,"OH","Hamilton","Cincinnati","East Westwood","273574"
1966,"BRACKEN RD","45211",39.156583,-84.543433,67,"Somewhat Walkable",0.152310129569779,780048,39.1570009194145,-84.5437888017711,"Northside",274791,"OH","Hamilton","Cincinnati","Northside","274791"
1968,"HENRIANNE CT","45225",39.150948,-84.565143,25,"Car-Dependent",0.0918909039447326,870045,39.150248558018,-84.5641217202341,"East Westwood",273574,"OH","Hamilton","Cincinnati","East Westwood","273574"
1970,"KREMER AVE","45225",39.15256,-84.562472,26,"Car-Dependent",0.128609897329175,860046,39.1524989961928,-84.5618625071532,"South Cumminsville",275423,"OH","Hamilton","Cincinnati","South Cumminsville","275423"
1993,"HARKNESS ST","45225",39.141103,-84.56226,14,"Car-Dependent",0.241049993461116,860041,39.1412489861036,-84.5618625071483,"North Fairmount",274707,"OH","Hamilton","Cincinnati","North Fairmount","274707"
1995,"NINANN CT","45211",39.144373,-84.568287,24,"Car-Dependent",0.291478581780342,890042,39.1434975488705,-84.5686401463019,"East Westwood",273574,"OH","Hamilton","Cincinnati","East Westwood","273574"
1997,"DIXMONT AVE","45207",39.137658,-84.479938,54,"Somewhat Walkable",0.264555929853721,500039,39.136735636932,-84.4805308402884,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
1999,"MERRIMAC ST","45207",39.134882,-84.478207,66,"Somewhat Walkable",0.201900056091465,490038,39.1344844576354,-84.4782716280958,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2001,"JONATHAN AVE","0",39.1417,-84.482061,38,"Car-Dependent",0.254364929695966,510041,39.1412367744752,-84.4827900525482,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2002,"DANA AVE","45207",39.14673,-84.476164,65,"Somewhat Walkable",0.247440726074401,480043,39.14573324535,-84.4760124159335,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2003,"RUTH AVE","45207",39.1391,-84.478172,62,"Somewhat Walkable",0.122936670837907,490040,39.1389844612044,-84.4782716280804,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2005,"GRANTWOOD AVE","45207",39.142283,-84.47531,63,"Somewhat Walkable",0.217650772135686,480041,39.1412332418249,-84.4760124159492,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2006,"CLAREWOOD AVE","45207",39.141752,-84.475362,63,"Somewhat Walkable",0.217650772135686,480041,39.1412332418249,-84.4760124159492,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2007,"BREWSTER AVE","45207",39.14418,-84.474071,66,"Somewhat Walkable",0.245629292616233,470042,39.1434819787912,-84.4737532038974,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2008,"NEILSON PL","45206",39.133406,-84.47619,68,"Somewhat Walkable",0.191447733397522,480038,39.1344832365321,-84.4760124159726,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2009,"POTTER PL","45207",39.145106,-84.474162,66,"Somewhat Walkable",0.251445750579153,470043,39.1457319805329,-84.4737532038894,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2010,"HEWITT AVE","45207",39.137677,-84.475384,59,"Somewhat Walkable",0.263120475032548,480039,39.136733238297,-84.4760124159648,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2011,"DAUNER AVE","45207",39.140965,-84.474281,6,"Somewhat Walkable",0.241890707929033,470041,39.1412319770489,-84.4737532039053,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2012,"FAIRFAX AVE","45207",39.135663,-84.475506,66,"Somewhat Walkable",0.263120475032548,480039,39.136733238297,-84.4760124159648,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2013,"KINNEY AVE","45207",39.13652,-84.474105,57,"Somewhat Walkable",0.258071159377187,470039,39.1367319735622,-84.4737532039212,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2014,"DUCKCREEK RD","45207",39.141625,-84.468388,64,"Somewhat Walkable",0.252883810325928,450041,39.1412293166581,-84.4692347800682,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2015,"CLARION AVE","45207",39.144675,-84.468783,67,"Somewhat Walkable",0.277148936567454,450043,39.1457293200554,-84.4692347800517,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2016,"HURON AVE","45207",39.139069,-84.471142,42,"Car-Dependent",0.213848871646265,460040,39.1389806669383,-84.4714939919522,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2017,"RUTLAND AVE","45207",39.14538,-84.467915,65,"Somewhat Walkable",0.263370073447679,440043,39.1457279243952,-84.4669755682638,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2022,"POGUE AVE","45208",39.135519,-84.459815,5,"Somewhat Walkable",0.187410077223763,410038,39.1344734677063,-84.4601979335004,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2024,"WOODBURN AVE","45206",39.132121,-84.476426,66,"Somewhat Walkable",0.0895334309616391,480037,39.1322332347665,-84.4760124159804,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2025,"COHOON ST","45208",39.132133,-84.463086,49,"Car-Dependent",0.0917454243736518,420037,39.1322249924541,-84.4624571450151,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2026,"FAIRFIELD AVE","45206",39.132477,-84.472122,43,"Car-Dependent",0.0845713720001597,470037,39.132231970073,-84.4737532039372,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2027,"OBRYON ST","45208",39.133558,-84.461022,5,"Somewhat Walkable",0.187410077223763,410038,39.1344734677063,-84.4601979335004,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2028,"HARVARD AVE","45207",39.135162,-84.477248,42,"Car-Dependent",0.201900056091465,490038,39.1344844576354,-84.4782716280958,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2030,"DURRELL AVE","45207",39.135451,-84.47831,56,"Somewhat Walkable",0.201900056091465,490038,39.1344844576354,-84.4782716280958,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2031,"WOLD AVE","45207",39.13522,-84.468257,51,"Somewhat Walkable",0.187113821426857,450038,39.1344793115572,-84.4692347800929,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2033,"GILBERT AVE","45207",39.136761,-84.478242,56,"Somewhat Walkable",0.261640289686736,490039,39.1367344594203,-84.4782716280881,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2034,"GAFF AVE","45206",39.139191,-84.482908,39,"Car-Dependent",0.210652872900906,510040,39.138986772654,-84.4827900525555,"Walnut Hills",204112,"OH","Hamilton","Cincinnati","Walnut Hills","204112"
2035,"BERESFORD AVE","45206",39.138335,-84.484034,43,"Car-Dependent",0.212213642663003,520040,39.1389878629605,-84.4850492649015,"Walnut Hills",204112,"OH","Hamilton","Cincinnati","Walnut Hills","204112"
2036,"SPOKANE AVE","45207",39.137529,-84.470924,48,"Car-Dependent",0.256942477984895,460039,39.1367306652159,-84.4714939919603,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2038,"GRAYDON AVE","45207",39.137537,-84.469573,45,"Car-Dependent",0.255912092937613,450039,39.1367293132582,-84.4692347800846,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2039,"EVANSTON AVE","45207",39.137113,-84.46346,43,"Car-Dependent",0.257689411793331,420039,39.1367249957157,-84.4624571449979,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2040,"WABASH AVE","45207",39.137418,-84.464752,74,"Very Walkable",0.259940821682762,430039,39.136726478508,-84.4647163566007,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2041,"TRIMBLE AVE","45207",39.137636,-84.466918,48,"Car-Dependent",0.258989516949129,440039,39.1367279176888,-84.4669755682972,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2042,"FERNSIDE PL","45207",39.140331,-84.477029,52,"Somewhat Walkable",0.217650772135686,480041,39.1412332418249,-84.4760124159492,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2044,"MONTGOMERY RD","45207",39.140344,-84.473481,63,"Somewhat Walkable",0.241890707929033,470041,39.1412319770489,-84.4737532039053,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2045,"HUDSON AVE","45207",39.140421,-84.467961,54,"Somewhat Walkable",0.279320215612869,440041,39.1412279210433,-84.4669755682805,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2046,"GREENLAWN AVE","45207",39.14148,-84.473791,38,"Car-Dependent",0.241890707929033,470041,39.1412319770489,-84.4737532039053,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2047,"STACEY AVE","45207",39.141746,-84.469056,57,"Somewhat Walkable",0.252883810325928,450041,39.1412293166581,-84.4692347800682,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2048,"NEWTON AVE","45207",39.144637,-84.47167,64,"Somewhat Walkable",0.246592041605191,460043,39.1457306721013,-84.4714939919279,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2050,"IDLEWILD AVE","45207",39.145383,-84.47269,64,"Somewhat Walkable",0.251445750579153,470043,39.1457319805329,-84.4737532038894,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2168,"CHASEPLAZA DR","0",39.161153,-84.38571,6,"Somewhat Walkable",0.120414925504871,80050,39.1613986362015,-84.3856440262187,"Madisonville",201948,"OH","Hamilton","Cincinnati","Madisonville","201948"
2213,"COLBERT CR","45240",39.103366,-84.534593,61,"Somewhat Walkable",0.104564114307581,740024,39.1030007828963,-84.5347519489389,"Lower Price Hill",276431,"OH","Hamilton","Cincinnati","Lower Price Hill","276431"
2280,"HONNERT DR","45247",39.082564,-84.588245,14,"Car-Dependent",0.0370250458840943,980015,39.0827408247677,-84.5889730614679,"Riverside",203181,"OH","Hamilton","Cincinnati","Riverside","203181"
2284,"LAURA AVE","45211",39.208034,-84.544668,32,"Car-Dependent",0.214359564785811,780071,39.2087509662569,-84.5437888017467,"College Hill",200100,"OH","Hamilton","Cincinnati","College Hill","200100"
2306,"WESTERNHILLS LN","45238",39.11393,-84.532236,73,"Very Walkable",0.203710919029055,730029,39.1142506623873,-84.5324927357232,"West End",276647,"OH","Hamilton","Cincinnati","West End","276647"
2310,"LEONA DR","45238",39.116669,-84.527222,87,"Very Walkable",0.295816196886031,710030,39.1165002719976,-84.5279743093421,"West End",276647,"OH","Hamilton","Cincinnati","West End","276647"
2339,"SPRINGWOOD CT","45248",39.133984,-84.537603,58,"Somewhat Walkable",0.248492191158664,750038,39.1345008989206,-84.5370111621241,"Camp Washington",199841,"OH","Hamilton","Cincinnati","Camp Washington","199841"
2374,"WESTBOURNE DR","45248",39.13899,-84.610454,25,"Car-Dependent",0.227613841577683,1080040,39.1389793149472,-84.6115651838235,"Westwood",204284,"OH","Hamilton","Cincinnati","Westwood","204284"
2478,"ABBY CT","45248",39.198981,-84.467137,43,"Car-Dependent",0.250518356425991,440067,39.1997279644198,-84.4669755680632,"Roselawn",203265,"OH","Hamilton","Cincinnati","Roselawn","203265"
2499,"STAAS RD","45002",39.14227,-84.468924,52,"Somewhat Walkable",0.252883810325928,450041,39.1412293166581,-84.4692347800682,"Evanston",200632,"OH","Hamilton","Cincinnati","Evanston","200632"
2502,"SUMTER AVE","45238",39.12229,-84.606876,61,"Somewhat Walkable",0.0902369632075168,1060032,39.1209819613277,-84.6070467599461,"West Price HIll",275981,"OH","Hamilton","Cincinnati","West Price HIll","275981"
2610,"LEESIDE TL","0",39.161475,-84.392828,12,"Car-Dependent",0.133803729651732,110050,39.1614074036764,-84.3924216470208,"Madisonville",201948,"OH","Hamilton","Cincinnati","Madisonville","201948"
2661,"ASPEN PT","0",39.209309,-84.551687,52,"Somewhat Walkable",0.202122246109273,810071,39.2087505735487,-84.5505664413921,"College Hill",200100,"OH","Hamilton","Cincinnati","College Hill","200100"
2673,"BRIDEGPOINT DR","0",39.161153,-84.38571,6,"Somewhat Walkable",0.120414925504871,80050,39.1613986362015,-84.3856440262187,"Madisonville",201948,"OH","Hamilton","Cincinnati","Madisonville","201948"
2709,"DEERVIEW CT","45030",39.100626,-84.38054,11,"Car-Dependent",0.221064336391088,60023,39.1006425653818,-84.3811256134136,"Mt. Washington",274624,"OH","Hamilton","Cincinnati","Mt. Washington","274624"
2713,"RING RD","45030",39.110973,-84.556908,58,"Somewhat Walkable",0.276750777495676,840028,39.1119997010462,-84.5573440809031,"East Price Hill",273561,"OH","Hamilton","Cincinnati","East Price Hill","273561"
2715,"ILIFF AVE","45030",39.114208,-84.580222,67,"Somewhat Walkable",0.263868003969833,940029,39.1142442525308,-84.5799362107818,"West Price HIll",275981,"OH","Hamilton","Cincinnati","West Price HIll","275981"
2717,"BURK LN","45030",39.175345,-84.51225,43,"Car-Dependent",0.10381255927924,640056,39.1749975767383,-84.5121598175277,"Winton Place",204406,"OH","Hamilton","Cincinnati","Winton Place","204406"
2719,"WEST RD","0",39.161153,-84.38571,6,"Somewhat Walkable",0.120414925504871,80050,39.1613986362015,-84.3856440262187,"Madisonville",201948,"OH","Hamilton","Cincinnati","Madisonville","201948"
2720,"JOYCE AVE","45030",39.185244,-84.458739,6,"Somewhat Walkable",0.121317404434818,400061,39.1862219339061,-84.4579387218923,"Roselawn",203265,"OH","Hamilton","Cincinnati","Bond Hill","199607"
2721,"JESICA LN","0",39.161153,-84.38571,6,"Somewhat Walkable",0.120414925504871,80050,39.1613986362015,-84.3856440262187,"Madisonville",201948,"OH","Hamilton","Cincinnati","Madisonville","201948"
2722,"ETTA AVE","45030",39.111497,-84.510128,95,"Walker's Paradise",0.262850963080499,630028,39.1119969540151,-84.5099006046755,"Mt. Auburn",274621,"OH","Hamilton","Cincinnati","Mt. Auburn","274621"
2726,"STONERIDGE WY","0",39.161153,-84.38571,6,"Somewhat Walkable",0.120414925504871,80050,39.1613986362015,-84.3856440262187,"Madisonville",201948,"OH","Hamilton","Cincinnati","Madisonville","201948"
2727,"CARRIE DR","45030",39.128916,-84.507872,93,"Walker's Paradise",0.089171401852692,620036,39.1299963594339,-84.5076413916913,"Corryville",200172,"OH","Hamilton","Cincinnati","Corryville","200172"
2728,"CIRCLE DR","45030",39.1212,-84.522399,74,"Very Walkable",0.18827672126225,690032,39.12099970921,-84.523455883018,"Over-The-Rhine",202750,"OH","Hamilton","Cincinnati","Over-The-Rhine","202750"
2733,"TIMEPIECE LN","0",39.121396,-84.522829,36,"Car-Dependent",0.18827672126225,690032,39.12099970921,-84.523455883018,"Over-The-Rhine",202750,"OH","Hamilton","Cincinnati","Over-The-Rhine","202750"
2734,"TIMEPIECELANCE ","0",39.121451,-84.522948,67,"Somewhat Walkable",0.18827672126225,690032,39.12099970921,-84.523455883018,"Over-The-Rhine",202750,"OH","Hamilton","Cincinnati","Over-The-Rhine","202750"
2735,"LYNESS AVE","45030",39.188868,-84.54352,35,"Car-Dependent",0.165216568796753,780062,39.1885009479762,-84.5437888017562,"College Hill",200100,"OH","Hamilton","Cincinnati","College Hill","200100"
2736,"MIAMI TR","0",39.121508,-84.523513,67,"Somewhat Walkable",0.18827672126225,690032,39.12099970921,-84.523455883018,"Over-The-Rhine",202750,"OH","Hamilton","Cincinnati","Over-The-Rhine","202750"
2737,"MIAMITRACE ","0",39.121508,-84.523513,67,"Somewhat Walkable",0.18827672126225,690032,39.12099970921,-84.523455883018,"Over-The-Rhine",202750,"OH","Hamilton","Cincinnati","Over-The-Rhine","202750"
2743,"BIDDLE AVE","45030",39.160086,-84.487209,31,"Car-Dependent",0.115079827120669,530049,39.1592389263331,-84.4873084772532,"North Avondale",274686,"OH","Hamilton","Cincinnati","North Avondale","274686"
2749,"SUNSET AVE","45030",39.107206,-84.585815,66,"Somewhat Walkable",0.117394590075478,970026,39.1074917613407,-84.5867138489078,"West Price HIll",275981,"OH","Hamilton","Cincinnati","West Price HIll","275981"
2750,"EVANS CT","45030",39.102629,-84.548069,27,"Car-Dependent",0.106575896207408,800024,39.1030006520926,-84.5483072282113,"Lower Price Hill",276431,"OH","Hamilton","Cincinnati","Lower Price Hill","276431"
2752,"HARMONY DR","45030",39.129006,-84.523969,76,"Very Walkable",0.0851972677162561,690036,39.1299997173588,-84.5234558830045,"CUF",273417,"OH","Hamilton","Cincinnati","CUF","273417"
2754,"DAIR AVE","45030",39.103513,-84.514812,98,"Walker's Paradise",0.136851569172745,650024,39.1029980360431,-84.5144190306905,"Central Business District",273189,"OH","Hamilton","Cincinnati","Central Business District","273189"
2770,"HOWARD RD","45030",39.178351,-84.54403,60,"Somewhat Walkable",0.205766721033363,780057,39.177250937793,-84.5437888017616,"Northside",274791,"OH","Hamilton","Cincinnati","Northside","274791"
2774,"BROOKS RD","45030",39.152132,-84.440876,12,"Car-Dependent",0.114987780292286,320046,39.1524577785943,-84.4398650346793,"Oakley",202657,"OH","Hamilton","Cincinnati","Oakley","202657"
2775,"SOUTHWEST PKY","0",39.161153,-84.38571,6,"Somewhat Walkable",0.120414925504871,80050,39.1613986362015,-84.3856440262187,"Madisonville",201948,"OH","Hamilton","Cincinnati","Madisonville","201948"
2777,"WILDWOOD AVE","45216",39.208044,-84.472861,42,"Car-Dependent",0.175385621710815,470071,39.2087320290315,-84.4737532036663,"Hartwell",201193,"OH","Hamilton","Cincinnati","Hartwell","201193"
2778,"HUNSFORD ST","45216",39.213315,-84.468097,37,"Car-Dependent",0.123424420569097,440073,39.2132279743688,-84.466975568013,"Hartwell",201193,"OH","Hamilton","Cincinnati","Hartwell","201193"
2779,"SHEEHAN AVE","45216",39.215301,-84.467783,58,"Somewhat Walkable",0.191206362872939,440074,39.2154779760248,-84.4669755680047,"Hartwell",201193,"OH","Hamilton","Cincinnati","Hartwell","201193"
2780,"MILLSDALE ST","45216",39.217811,-84.465508,38,"Car-Dependent",0.205577122640036,430075,39.2177265376603,-84.4647163562957,"Hartwell",201193,"OH","Hamilton","Cincinnati","Hartwell","201193"
2782,"WOODSDALE AVE","45216",39.214681,-84.473148,43,"Car-Dependent",0.193640710474982,470074,39.2154820341971,-84.4737532036424,"Hartwell",201193,"OH","Hamilton","Cincinnati","Hartwell","201193"
2784,"AVALON ST","45216",39.206742,-84.469242,36,"Car-Dependent",0.239346714542181,450070,39.2064793656676,-84.4692347798293,"Hartwell",201193,"OH","Hamilton","Cincinnati","Hartwell","201193"
2785,"HARTWELL AVE","45216",39.212323,-84.465335,34,"Car-Dependent",0.185100777482725,430073,39.2132265343954,-84.4647163563127,"Hartwell",201193,"OH","Hamilton","Cincinnati","Hartwell","201193"
2786,"OAKMONT ST","45216",39.206916,-84.468162,31,"Car-Dependent",0.239346714542181,450070,39.2064793656676,-84.4692347798293,"Hartwell",201193,"OH","Hamilton","Cincinnati","Hartwell","201193"
2787,"MYSTIC AVE","45216",39.209254,-84.465956,33,"Car-Dependent",0.202085227941344,440071,39.208727971055,-84.4669755680298,"Hartwell",201193,"OH","Hamilton","Cincinnati","Hartwell","201193"
2789,"HARTWELL CT","45216",39.209671,-84.473994,63,"Somewhat Walkable",0.175385621710815,470071,39.2087320290315,-84.4737532036663,"Hartwell",201193,"OH","Hamilton","Cincinnati","Hartwell","201193"
2791,"HEREFORD ST","45216",39.216481,-84.47247,58,"Somewhat Walkable",0.19775610441793,460074,39.2154807251092,-84.4714939916766,"Hartwell",201193,"OH","Hamilton","Cincinnati","Hartwell","201193"
2792,"DECAMP AVE","45216",39.206656,-84.472034,38,"Car-Dependent",0.239485827724441,460070,39.2064807183047,-84.471493991709,"Hartwell",201193,"OH","Hamilton","Cincinnati","Hartwell","201193"
2793,"FERNDALE ST","45216",39.213608,-84.472227,6,"Somewhat Walkable",0.168695391362259,460073,39.2132307234091,-84.4714939916847,"Hartwell",201193,"OH","Hamilton","Cincinnati","Hartwell","201193"
2794,"ANTHONYWAYNE AVE","45216",39.203531,-84.469051,24,"Car-Dependent",0.227736982763724,450069,39.2042293639867,-84.4692347798376,"Hartwell",201193,"OH","Hamilton","Cincinnati","Hartwell","201193"
2796,"BURNS CT","45216",39.211761,-84.470543,59,"Somewhat Walkable",0.18732680507445,460072,39.2109807217083,-84.4714939916928,"Hartwell",201193,"OH","Hamilton","Cincinnati","Hartwell","201193"
2797,"CURZON AVE","45216",39.213258,-84.464673,34,"Car-Dependent",0.185100777482725,430073,39.2132265343954,-84.4647163563127,"Hartwell",201193,"OH","Hamilton","Cincinnati","Hartwell","201193"
2799,"WISWELL AVE","45216",39.214127,-84.465732,39,"Car-Dependent",0.185100777482725,430073,39.2132265343954,-84.4647163563127,"Hartwell",201193,"OH","Hamilton","Cincinnati","Hartwell","201193"
2800,"DIXIE AVE","45216",39.215167,-84.461809,24,"Car-Dependent",0.199465825857591,420074,39.2154750523954,-84.4624571446978,"Hartwell",201193,"OH","Hamilton","Cincinnati","Hartwell","201193"
2803,"ROOKWOOD DR","45208",39.130421,-84.447229,32,"Car-Dependent",0.261335032444866,350036,39.1299633907223,-84.446642666666,"Hyde Park",201414,"OH","Hamilton","Cincinnati","Hyde Park","201414"
2804,"ARCADIA PL","45208",39.135543,-84.439469,72,"Very Walkable",0.194845370156606,320038,39.1344577678116,-84.4398650347517,"Hyde Park",201414,"OH","Hamilton","Cincinnati","Hyde Park","201414"
2805,"FORESTHILL DR","45208",39.148846,-84.40882,35,"Car-Dependent",0.235082317003701,180044,39.1479263294432,-84.4082361018968,"Hyde Park",201414,"OH","Hamilton","Cincinnati","Hyde Park","201414"
2806,"EDWARDS RD","45208",39.133793,-84.443971,20,"Car-Dependent",0.202489961930394,340038,39.1344615619524,-84.444383455896,"Hyde Park",201414,"OH","Hamilton","Cincinnati","Hyde Park","201414"
2807,"MICHIGAN AVE","45208",39.134236,-84.442265,81,"Very Walkable",0.200164846317895,330038,39.1344596866874,-84.442124245263,"Hyde Park",201414,"OH","Hamilton","Cincinnati","Hyde Park","201414"
2808,"MORTEN AVE","45208",39.135822,-84.440815,84,"Very Walkable",0.248414285071181,320039,39.1367077691612,-84.4398650347427,"Hyde Park",201414,"OH","Hamilton","Cincinnati","Hyde Park","201414"
2809,"MORTEN ST","45208",39.135911,-84.440809,84,"Very Walkable",0.248414285071181,320039,39.1367077691612,-84.4398650347427,"Hyde Park",201414,"OH","Hamilton","Cincinnati","Hyde Park","201414"
2810,"DUNCAN AVE","45208",39.135344,-84.435331,75,"Very Walkable",0.195285143410192,300038,39.1344537992279,-84.4353466141056,"Hyde Park",201414,"OH","Hamilton","Cincinnati","Hyde Park","201414"
2812,"PAXTON AVE","45208",39.135649,-84.434356,53,"Somewhat Walkable",0.251035968969117,300039,39.1367038005128,-84.4353466140965,"Hyde Park",201414,"OH","Hamilton","Cincinnati","Hyde Park","201414"
2813,"MEIER AVE","45208",39.134881,-84.433506,62,"Somewhat Walkable",0.209910850122151,290038,39.13445174952,-84.4330874039763,"Mt. Lookout",274623,"OH","Hamilton","Cincinnati","Mt. Lookout","274623"
